"AreaName","ReportTime","TargetTime","DailyWeather__SubAreaName","DailyWeather__DetailWeather__TargetTime","DailyWeather__DetailWeather__WeatherInfo","DailyWeather__DetailWeather__WindInfo","DailyWeather__DetailWeather__WaveInfo","RainyRate__SubAreaName","RainyRate__DetailRainy__TargetTime","RainyRate__DetailRainy__Percent","RainyRate__DetailRainy__Condition","Temperature__SubAreaName","Temperature__DetailTemperature__MinimumTemperature","Temperature__DetailTemperature__DaytimeTemperature"
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","球磨地方","2025-02-17T15:00:00","くもり後晴れ","西の風","null","阿蘇地方","2025-02-18T03:00:00","10","雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","球磨地方","2025-02-18T15:00:00","晴れ時々くもり","西の風","null","阿蘇地方","2025-02-18T09:00:00","10","雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-17T03:00:00","0","雨","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-17T09:00:00","10","雪か雨","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-17T15:00:00","10","雪か雨","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-17T21:00:00","10","雨か雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-18T03:00:00","10","雨か雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","天草・芦北地方","2025-02-18T09:00:00","10","雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-17T03:00:00","0","雨か雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-17T09:00:00","10","雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-17T15:00:00","10","雪","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-17T21:00:00","10","雪か雨","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-18T03:00:00","10","雪か雨","","",""
"熊本県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","球磨地方","2025-02-18T09:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-17T02:00:00","晴れ","西の風　やや強く　海上　では　北西の風　強く","２メートル　後　１．５メートル","中部","2025-02-17T03:00:00","0","雨か雪","大分","2","11"
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-17T15:00:00","晴れ時々くもり","西の風　後　やや強く　海上　では　北西の風　強く","１．５メートル　後　２メートル","中部","2025-02-17T09:00:00","0","雪か雨","日田","0","10"
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-18T15:00:00","晴れ時々くもり","西の風　後　北西の風","２メートル　後　１．５メートル","中部","2025-02-17T15:00:00","10","雪","中津","1","10"
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T02:00:00","晴れ後くもり","西の風　やや強く　海上　では　北西の風　強く","２メートル　後　１．５メートル","中部","2025-02-17T21:00:00","10","雪か雨","佐伯","2","11"
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T15:00:00","くもり時々晴れ","西の風　後　やや強く　海上　では　北西の風　強く","１．５メートル　後　２メートル","中部","2025-02-18T03:00:00","10","雪か雨","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-18T15:00:00","晴れ時々くもり","西の風","２メートル　後　１．５メートル","中部","2025-02-18T09:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T02:00:00","晴れ後くもり","西の風","null","北部","2025-02-17T03:00:00","0","雨か雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T15:00:00","くもり時々晴れ","西の風","null","北部","2025-02-17T09:00:00","0","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-18T15:00:00","晴れ時々くもり","南西の風　後　西の風","null","北部","2025-02-17T15:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T02:00:00","晴れ","北の風　やや強く　海上　では　北西の風　強く","２メートル","北部","2025-02-17T21:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T15:00:00","晴れ","北の風　後　やや強く　海上　では　北西の風　強く","２メートル","北部","2025-02-18T03:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-18T15:00:00","晴れ時々くもり","北の風","２メートル　後　１．５メートル","北部","2025-02-18T09:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T03:00:00","0","雪か雨","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T09:00:00","0","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T15:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T21:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T03:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T09:00:00","10","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T03:00:00","0","雨か雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T09:00:00","0","雪か雨","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T15:00:00","0","雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T21:00:00","0","雪か雨","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T03:00:00","0","雨か雪","","",""
"大分県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T09:00:00","0","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","村山","2025-02-17T02:00:00","くもり後雪","南の風　後　西の風","null","村山","2025-02-17T03:00:00","90","雪か雨","山形","-3","8"
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","村山","2025-02-17T15:00:00","雪","西の風　後　北の風","null","村山","2025-02-17T09:00:00","80","雪","酒田","-1","8"
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","村山","2025-02-18T15:00:00","雪","南の風　後　西の風","null","村山","2025-02-17T15:00:00","70","雪","新庄","-2","5"
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","置賜","2025-02-17T02:00:00","くもり後雪","西の風","null","村山","2025-02-17T21:00:00","50","雪","米沢","-4","7"
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","置賜","2025-02-17T15:00:00","雪","西の風","null","村山","2025-02-18T03:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","置賜","2025-02-18T15:00:00","雪","西の風","null","村山","2025-02-18T09:00:00","50","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","庄内","2025-02-17T02:00:00","風雪強い","西の風　やや強く　後　強く　海上　では　西の風　非常に強く","２．５メートル　後　５メートル","置賜","2025-02-17T03:00:00","90","雪か雨","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","庄内","2025-02-17T15:00:00","雪","西の風　やや強く　海上　では　北西の風　強く","５メートル　後　４メートル","置賜","2025-02-17T09:00:00","80","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","庄内","2025-02-18T15:00:00","雪","西の風　やや強く","４メートル　後　３メートル","置賜","2025-02-17T15:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","最上","2025-02-17T02:00:00","くもり後雪","南東の風　後　北西の風　やや強く","null","置賜","2025-02-17T21:00:00","50","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","最上","2025-02-17T15:00:00","雪","北西の風　はじめ　やや強く","null","置賜","2025-02-18T03:00:00","80","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","最上","2025-02-18T15:00:00","雪","西の風","null","置賜","2025-02-18T09:00:00","80","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-17T03:00:00","90","雪か雨","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-17T09:00:00","80","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-17T15:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-17T21:00:00","60","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-18T03:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","庄内","2025-02-18T09:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-17T03:00:00","90","雪か雨","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-17T09:00:00","90","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-17T15:00:00","90","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-17T21:00:00","60","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-18T03:00:00","70","雪","","",""
"山形県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","最上","2025-02-18T09:00:00","60","雪","","",""
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大阪府","2025-02-17T02:00:00","くもり時々晴れ","北西の風　やや強く　海上　では　西の風　強く","１．５メートル","大阪府","2025-02-17T03:00:00","10","雨か雪","大阪","1","12"
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大阪府","2025-02-17T15:00:00","くもり時々晴れ","北西の風　やや強く　後　西の風　やや強く　海上　では　後　西の風　強く","１メートル　後　１．５メートル","大阪府","2025-02-17T09:00:00","20","雪","大阪","1","12"
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大阪府","2025-02-18T15:00:00","くもり時々晴れ","西の風　後　北の風","１メートル","大阪府","2025-02-17T15:00:00","20","雪","大阪","1","12"
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","大阪府","2025-02-17T21:00:00","20","雪","大阪","1","12"
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","大阪府","2025-02-18T03:00:00","10","雪か雨","大阪","1","12"
"大阪府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","大阪府","2025-02-18T09:00:00","20","雪","大阪","1","12"
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","沿岸","2025-02-17T02:00:00","風雪強い","西の風　やや強く　後　強く　海上　では　西の風　非常に強く","２．５メートル　後　５メートル","沿岸","2025-02-17T03:00:00","80","雪か雨","秋田","-3","7"
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","沿岸","2025-02-17T15:00:00","風雪強い","西の風　強く　後　やや強く","５メートル　後　４メートル","沿岸","2025-02-17T09:00:00","70","雪","鷹巣","-3","5"
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","沿岸","2025-02-18T15:00:00","雪","西の風　やや強く","４メートル　後　３メートル","沿岸","2025-02-17T15:00:00","60","雪","横手","-4","6"
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","内陸","2025-02-17T02:00:00","くもり後雪","北の風　後　西の風　やや強く","null","沿岸","2025-02-17T21:00:00","50","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","内陸","2025-02-17T15:00:00","雪","西の風　はじめ　やや強く","null","沿岸","2025-02-18T03:00:00","50","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","内陸","2025-02-18T15:00:00","雪","西の風","null","沿岸","2025-02-18T09:00:00","60","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-17T03:00:00","80","雪か雨","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-17T09:00:00","70","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-17T15:00:00","70","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-17T21:00:00","50","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-18T03:00:00","50","雪","","",""
"秋田県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","内陸","2025-02-18T09:00:00","50","雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T02:00:00","くもり時々晴れ","北西の風　やや強く　海上　では　北西の風　強く","１．５メートル　後　２メートル","北部","2025-02-17T03:00:00","20","雨","徳島","2","12"
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T15:00:00","くもり時々晴れ","北西の風　やや強く　海上　では　北西の風　強く","１．５メートル","北部","2025-02-17T09:00:00","10","雪","池田","-1","9"
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-18T15:00:00","くもり時々晴れ","西の風　やや強く","１．５メートル　後　１メートル","北部","2025-02-17T15:00:00","20","雪","日和佐","1","12"
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T02:00:00","くもり時々晴れ","北西の風　やや強く　海上　では　北西の風　強く","２メートル　後　２．５メートル","北部","2025-02-17T21:00:00","20","雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　やや強く　海上　では　北西の風　強く","２メートル","北部","2025-02-18T03:00:00","20","雪か雨","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","２メートル　後　１．５メートル","北部","2025-02-18T09:00:00","10","雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T03:00:00","20","雨","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T09:00:00","10","雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T15:00:00","10","雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T21:00:00","10","雪か雨","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T03:00:00","10","雨か雪","","",""
"徳島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T09:00:00","10","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-17T02:00:00","晴れ時々くもり","北西の風　やや強く　海上　では　北西の風　強く","１．５メートル","中部","2025-02-17T03:00:00","0","雨か雪","高知","1","14"
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　日中　やや強く","１．５メートル","中部","2025-02-17T09:00:00","10","雪","室戸岬","2","12"
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-18T15:00:00","晴れ時々くもり","北西の風","１．５メートル","中部","2025-02-17T15:00:00","10","雪","清水","3","13"
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T02:00:00","晴れ時々くもり","北西の風　やや強く　海上　では　北西の風　強く","２メートル","中部","2025-02-17T21:00:00","20","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　後　やや強く","２メートル","中部","2025-02-18T03:00:00","20","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-18T15:00:00","晴れ時々くもり","北西の風","１．５メートル","中部","2025-02-18T09:00:00","10","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T02:00:00","晴れ時々くもり","北西の風　やや強く　海上　では　北西の風　強く","２．５メートル","東部","2025-02-17T03:00:00","0","雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　やや強く　幡多　では　北西の風　強く","２メートル　後　２．５メートル","東部","2025-02-17T09:00:00","0","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","２メートル　後　１．５メートル","東部","2025-02-17T15:00:00","10","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-17T21:00:00","10","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-18T03:00:00","0","雨か雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-18T09:00:00","0","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T03:00:00","0","雨か雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T09:00:00","10","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T15:00:00","10","雪","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T21:00:00","10","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T03:00:00","10","雪か雨","","",""
"高知県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T09:00:00","10","雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北西部","2025-02-17T02:00:00","くもり時々晴れ","西の風　後　北西の風　やや強く　海上　では　北西の風　強く","０．５メートル　後　１．５メートル","北西部","2025-02-17T03:00:00","20","雨","千葉","3","15"
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北西部","2025-02-17T15:00:00","晴れ後くもり","北西の風　やや強く","１．５メートル　後　１メートル","北西部","2025-02-17T09:00:00","10","雨か雪","銚子","1","15"
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北西部","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","１メートル","北西部","2025-02-17T15:00:00","0","雪","館山","1","16"
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北東部","2025-02-17T02:00:00","くもり時々晴れ","西の風　やや強く　後　北西の風　やや強く　海上　では　北西の風　強く","２メートル　後　３メートル　うねり　を伴う","北西部","2025-02-17T21:00:00","0","雪か雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北東部","2025-02-17T15:00:00","晴れ後くもり","北西の風　やや強く　海上　では　北西の風　強く","３メートル　後　２メートル","北西部","2025-02-18T03:00:00","10","雨か雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北東部","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","２メートル","北西部","2025-02-18T09:00:00","10","雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T02:00:00","くもり時々晴れ","西の風　やや強く　後　北西の風　やや強く　夷隅・安房　では　西の風　非常に強く","３メートル　後　４メートル　うねり　を伴う","北東部","2025-02-17T03:00:00","20","雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T15:00:00","晴れ後くもり","北西の風　やや強く　後　西の風　やや強く　夷隅・安房　では　北西の風　強く","３メートル　後　２．５メートル","北東部","2025-02-17T09:00:00","10","雨か雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","２．５メートル　後　２メートル","北東部","2025-02-17T15:00:00","0","雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北東部","2025-02-17T21:00:00","0","雪か雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北東部","2025-02-18T03:00:00","10","雨か雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北東部","2025-02-18T09:00:00","10","雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T03:00:00","20","雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T09:00:00","10","雨か雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T15:00:00","0","雪","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-17T21:00:00","0","雪か雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T03:00:00","20","雨","","",""
"千葉県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部","2025-02-18T09:00:00","20","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T02:00:00","くもり後雪か雨","北西の風　やや強く　琵琶湖　では　北西の風　強く","null","南部","2025-02-17T03:00:00","30","雪","大津","1","9"
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T15:00:00","くもり時々雪","北西の風　やや強く","null","南部","2025-02-17T09:00:00","50","雪か雨","彦根","0","8"
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-18T15:00:00","くもり一時雪","北西の風　やや強く","null","南部","2025-02-17T15:00:00","50","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T02:00:00","雪時々止む","北西の風　やや強く　琵琶湖　では　北西の風　強く","null","南部","2025-02-17T21:00:00","40","雪か雨","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T15:00:00","雪時々止む","北西の風　やや強く","null","南部","2025-02-18T03:00:00","50","雪か雨","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-18T15:00:00","くもり時々雪","北西の風　やや強く","null","南部","2025-02-18T09:00:00","60","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T03:00:00","70","雪か雨","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T09:00:00","80","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T15:00:00","60","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T21:00:00","60","雪","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-18T03:00:00","80","雪か雨","","",""
"滋賀県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-18T09:00:00","80","雪","","",""
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T02:00:00","くもり","西の風　やや強く　後　北西の風","null","南部","2025-02-17T03:00:00","20","雪か雨","京都","1","10"
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-17T15:00:00","くもり時々雪","西の風","null","南部","2025-02-17T09:00:00","30","雪","舞鶴","0","8"
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部","2025-02-18T15:00:00","くもり一時雪","西の風　後　北西の風","null","南部","2025-02-17T15:00:00","50","雪","","",""
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T02:00:00","雪時々止む","北西の風　やや強く　海上　では　西の風　強く","４メートル","南部","2025-02-17T21:00:00","20","雪","","",""
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T15:00:00","雪時々止む","北西の風　やや強く　海上　では　北西の風　強く","４メートル","南部","2025-02-18T03:00:00","30","雪","","",""
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-18T15:00:00","くもり時々雪","北西の風　やや強く","４メートル　後　３メートル　うねり　を伴う","南部","2025-02-18T09:00:00","50","雪","","",""
"京都府","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T03:00:00","50","雪か雨","","",""
